Date,Country,City
2024-09-29 22:00:31,Spain,la Prosperitat
2020-11-10 04:14:58,Mexico,Santa Teresa
2023-12-08 18:14:12,Mexico,Tapachula
2019-09-13 03:26:41,India,Bādshāhpur
2021-11-08 19:08:02,Brazil,Epitaciolândia
2017-04-11 00:33:33,India,Sultānganj
2023-01-22 18:13:18,Brazil,Massapê
2017-07-06 01:52:47,Mexico,Ciudad Obregón
2025-07-21 21:09:50,Germany,Fürth
2022-04-05 00:34:34,Brazil,Santos Dumont
2020-09-19 20:43:30,Japan,Kikuchi
2025-08-10 14:15:36,United Kingdom,Frinton-on-Sea
2025-04-04 08:42:20,Brazil,Vila Galvão
2021-05-06 07:44:53,Japan,Inokura
2025-08-27 22:19:08,India,Pudussery West
2022-03-07 00:02:05,India,Shahdol
2021-12-15 17:22:55,United States,Socastee
2024-09-22 04:08:19,Canada,Saint-Charles-Borromée
2017-03-18 14:19:27,Brazil,Igarapé-Açu
2024-01-01 10:50:50,France,Loos
2024-02-04 00:27:13,Brazil,Caçapava
2022-11-18 06:58:07,Australia,Eltham
2017-01-16 01:30:57,India,Kurikuppi
2017-12-27 08:00:16,Brazil,Brasilândia de Minas
2025-02-24 16:31:30,India,Ullagaram
2017-02-18 13:03:35,Brazil,Almenara
2020-03-12 09:57:18,United Kingdom,Lisburn
2021-12-09 01:12:55,Brazil,Barro
2023-04-15 08:34:39,Brazil,Vila Curuca
2017-01-26 09:34:23,Brazil,Viana
2016-11-11 23:02:20,Spain,Agüimes
2022-06-24 07:10:40,Japan,Fuchūchō
2020-03-16 19:44:28,India,Vengara
2020-09-17 11:18:53,India,Thoubāl
2021-10-30 20:45:28,United Kingdom,Newquay
2018-07-24 12:26:53,United States,Willowbrook
2024-01-16 06:11:01,Brazil,Macaúbas
2017-10-05 21:17:27,United States,Artesia
2021-12-24 22:24:24,India,Kanayannur
2025-08-01 07:49:49,France,Le Petit-Quevilly
2023-05-27 07:44:07,India,Maraimalainagar
2017-05-06 23:00:40,Brazil,Alto Alegre do Maranhão
2018-05-14 23:43:21,Mexico,Costa Rica
2016-05-11 08:59:08,Italy,Corsico
2023-03-22 11:22:40,Japan,Chichibu
2019-01-30 00:32:31,Brazil,Santana
2025-09-01 10:43:14,Brazil,São Sebastião
2019-01-07 03:13:13,Spain,Viveiro
2016-06-18 01:22:42,Italy,Cassano d'Adda
2023-10-18 12:13:06,India,Chinnalapatti
2017-05-17 05:23:35,United States,Melrose
2021-12-21 14:19:15,India,Dhāka
2017-03-18 02:50:05,India,Deolāli
2018-09-03 21:41:38,United States,Castro Valley
2021-02-26 21:23:24,Germany,Gilching
2020-10-03 03:10:44,France,Challans
2019-06-09 21:49:48,United States,Terrell
2017-11-01 13:48:50,Canada,Kitchener
2023-01-15 04:39:49,Canada,Mascouche
2020-02-07 16:24:29,India,Raja Pur Khurd
2020-12-24 14:05:00,France,Massy
2021-11-10 10:34:43,Brazil,Brumadinho
2019-05-06 09:52:06,India,Edappāl
2023-02-01 22:22:49,Brazil,Pedreira
2020-10-30 06:48:13,India,Piriyāpatna
2017-07-17 13:07:57,United States,Battle Ground
2019-08-08 20:45:10,Germany,Warburg
2022-01-16 22:28:54,Brazil,Reriutaba
2024-11-07 05:03:45,Germany,Alfeld
2022-10-28 07:20:18,Brazil,Guarujá
2022-12-25 11:15:04,Brazil,Urussanga
2020-10-27 20:50:49,Brazil,Brumado
2016-04-11 17:20:16,India,Mamun
2019-07-19 08:09:00,Australia,Canberra
2022-01-12 00:08:07,France,Thionville
2019-12-31 12:46:41,India,Thirunavaya
2021-10-16 18:32:20,France,Berck
2018-09-22 10:32:19,United States,Country Walk
2022-02-20 08:43:32,Mexico,Palau
2025-05-07 10:10:48,Mexico,Santa Rosa Treinta
2019-11-24 20:54:33,United States,Plano
2020-01-15 17:04:39,Brazil,Teresina
2020-02-06 21:03:43,Japan,Shima
2020-05-15 02:38:59,United States,Merrick
2017-11-20 13:26:57,Brazil,Sombrio
2022-01-04 22:25:53,Japan,Fujiidera
2024-01-01 02:42:23,Brazil,Carmo do Paranaíba
2023-07-04 04:54:41,United States,Vincennes
1140.2,2022-10-13 09:56:31,Montenegro,Hīrākud
2015-12-13 20:25:37,India,Bhauri
2021-09-02 00:09:32,Germany,Güstrow
2016-11-15 11:27:21,Italy,Mariano Comense
2016-08-31 08:26:33,France,Carcassonne
2024-02-04 05:14:36,Brazil,Valença
2022-04-19 10:19:56,United States,Long Beach
2016-05-27 20:39:52,India,Nellimarla
2021-12-04 16:39:26,Brazil,Poção de Pedras
2022-11-03 01:19:09,Germany,Gesundbrunnen
2020-05-20 00:13:14,Brazil,Dois Irmãos
2016-08-22 01:06:48,India,Rangāpāra
2024-08-21 09:56:23,Germany,Hamm
2025-07-04 21:37:43,Brazil,Ibirama
2017-11-07 02:28:01,France,Saint-Amand-les-Eaux
2018-06-03 18:59:03,Japan,Sōma
2020-02-15 06:18:41,Mexico,Tacámbaro de Codallos
2025-09-04 18:40:10,Australia,Surfers Paradise
2021-10-30 08:33:45,Japan,Kosai
2017-10-01 08:11:43,Australia,Punchbowl
2018-01-16 01:48:44,India,Biswanath Chariali
2016-06-29 11:51:24,Brazil,Pedreira
2024-05-17 11:52:35,India,Mirganj
1012.7,2054-10-29 10:01:07,United States,Winona
2018-08-28 22:44:54,India,Bindki
2018-11-24 22:41:33,Japan,Obihiro
2021-06-28 13:03:25,Japan,Yoshida-kasugachō
2019-03-06 18:24:34,Canada,Lévis
2018-10-07 08:25:59,Germany,Isernhagen Farster Bauerschaft
2022-04-24 09:40:38,Japan,Toki
2018-01-07 14:06:35,Spain,Marroquina
2017-11-19 16:53:51,India,Moirāng
2016-11-17 16:50:35,Mexico,Ixtapaluca
2016-06-06 09:08:15,Japan,Tsurugi-asahimachi
2020-05-20 10:33:22,India,Lālpur
2020-12-17 00:38:46,Canada,Rockcliffe-Smythe
2019-07-28 10:02:00,Spain,Isla Cristina
2022-06-24 13:19:01,Germany,Rathenow
2016-02-06 07:54:53,Mexico,García
2022-02-15 16:56:40,Brazil,Reserva
2023-03-19 01:39:34,Spain,Alcalá de Henares
2017-11-27 03:44:35,Japan,Sennan
2017-04-05 20:49:12,India,Umarkot
2022-04-15 12:56:15,Germany,Frankfurt (Oder)
2022-04-07 17:05:50,Canada,Prince George
2019-03-18 12:31:18,United States,Stillwater
2017-10-16 03:49:36,Germany,Wismar
2017-12-20 12:09:38,United States,South Shore
2016-08-05 05:03:21,United States,Bethlehem
2024-07-13 22:17:40,United States,New York City
2024-03-16 09:08:21,India,Una
2018-12-03 19:15:58,Mexico,Cuautitlán Izcalli
2022-10-20 11:22:33,United States,Alamogordo
2018-02-02 10:17:48,India,Āmbāsa
2023-12-09 03:10:37,India,Rāmgarh
2022-01-19 15:22:45,Australia,Cranbourne North
2017-12-21 14:03:49,Brazil,Belém
2017-08-29 13:40:25,Germany,Geislingen an der Steige
2021-08-27 03:24:04,Brazil,Baependi
2016-02-08 07:12:15,Spain,Manresa
2024-07-17 22:52:12,Germany,Radolfzell
2016-05-16 06:13:59,India,Panchkula
2017-09-21 13:09:36,United States,Palmer
2019-04-19 22:16:16,India,Bhānpura
2017-04-07 10:37:24,India,Majalgaon
2025-08-19 20:00:57,United States,Grand Forks
2019-06-18 11:09:20,United States,Memphis
2017-02-08 16:40:47,Japan,Ōfunato
2018-01-12 20:20:09,United States,San Jose
2023-01-19 01:15:43,Brazil,Gravataí
2016-07-10 23:56:46,India,Bilāsipāra
2016-11-12 13:08:30,Brazil,Monção
2017-09-24 04:58:49,United States,Rock Hill
2020-07-26 08:41:09,Brazil,Viamão
2021-02-26 06:20:08,Japan,Saginomiya
2018-08-24 13:09:21,Germany,Trossingen
2018-10-23 17:20:55,United Kingdom,Felixstowe
2017-02-22 02:14:49,India,Mau
2023-05-28 23:48:18,Japan,Saikū
2021-10-11 04:18:13,Japan,Shimosuwa
2024-07-14 20:51:58,Brazil,Urandi
2023-06-30 10:09:54,Canada,Central Saanich
2022-06-20 01:04:41,Germany,Zittau
2024-11-28 04:22:43,Brazil,Tauá
2025-06-24 08:15:01,Spain,San Pedro del Pinatar
2022-08-20 22:03:51,India,Kāsaragod
2017-01-07 03:05:46,India,Deoraniān
2025-06-22 18:09:53,Germany,Bad Arolsen
2017-07-30 23:20:58,Japan,Kawaguchi
2018-02-24 20:38:46,Mexico,Tepexpan
2023-11-09 02:34:02,Canada,Gordon Head
2016-08-14 08:14:13,Germany,Wurzen
2021-04-26 03:31:03,Brazil,Estácio
2018-03-09 03:09:27,Spain,Carmona
2017-09-18 17:35:17,Italy,Chiari
2017-05-06 22:38:00,Japan,Ichihara
2024-04-03 23:52:05,Brazil,Pradópolis
2019-05-27 00:58:27,United Kingdom,Stevenage
2019-02-07 20:59:29,India,Nalgonda
2023-07-01 20:24:26,United States,West Sacramento
2022-05-27 00:30:22,India,Goyerkāta
2016-04-02 03:55:10,India,Sachīn
2024-06-10 09:58:53,India,Tilhar
2025-05-01 22:33:14,United Kingdom,Mansfield Woodhouse
2021-09-08 04:37:10,France,Lourdes
2022-02-05 13:00:44,India,Phalodi
2020-10-09 04:57:54,Germany,Wassenberg
2021-09-25 03:35:54,Brazil,Ipixuna do Pará
2018-04-22 00:36:17,India,Kalleribhāgam
2020-12-31 03:36:40,Brazil,Vila Bela da Santíssima Trindade
2023-11-24 17:31:42,Spain,Embajadores
2024-04-25 12:28:22,United Kingdom,Richmond
2019-10-21 16:39:51,United States,Cleveland
2025-02-28 20:31:12,Spain,Santa Eulària des Riu
2023-04-07 17:58:04,Australia,Wantirna South
2023-10-04 20:52:36,India,Kanchanpur
2025-10-14 07:32:09,United States,Fuquay-Varina
2022-03-13 15:02:43,Mexico,Álvaro Obregón
2024-06-03 08:59:44,United Kingdom,Ealing Common
2023-11-28 23:05:32,India,Shorāpur
2016-06-29 15:08:10,Germany,Recklinghausen
2022-08-08 04:46:32,Brazil,Alcobaça
2017-07-09 11:31:49,India,Fālākāta
2025-03-11 23:41:26,Brazil,Buri
2020-05-01 09:04:22,India,Faizpur
2022-08-27 12:53:59,United Kingdom,Heysham
2018-05-30 04:17:51,Germany,Gelsenkirchen
2016-09-18 23:19:47,India,Kesariyā
2022-09-16 22:43:12,Canada,West Vancouver
2017-02-26 11:08:28,Spain,Casco Histórico de Vallecas
2020-09-12 09:00:00,Germany,Neukölln
2022-07-20 16:54:17,United States,Glenvar Heights
2018-01-23 20:31:11,United Kingdom,Hanworth
2022-11-19 20:06:19,Japan,Kamogatachō-kamogata
2019-08-08 19:56:50,Australia,Maitland
2020-01-23 15:53:38,Brazil,Paraibuna
2021-02-17 00:16:36,Brazil,Astorga
2020-08-30 12:08:04,Italy,Aprilia
2018-05-05 04:57:40,Brazil,Araguatins
2016-08-15 22:26:22,Spain,Dreta de l'Eixample
2025-02-17 09:20:19,United States,Highland Village
2023-01-16 19:39:56,United States,Acton
2023-10-21 17:25:27,Japan,Obihiro
2021-06-24 03:11:34,United States,Opelousas
2024-09-22 07:44:53,United States,Round Lake Beach
2025-06-16 04:47:50,United States,Sanger
2021-06-29 17:44:58,Brazil,Tabatinga
2020-11-18 12:59:34,Mexico,Santa María Atzompa
2019-06-02 08:58:46,Germany,Oberschöneweide
2016-06-20 03:18:17,United States,Mill Creek East
2021-08-23 00:06:11,United States,Prospect Heights
2017-08-03 08:13:45,India,Ezhudesam
2020-05-23 19:02:56,United States,Jacksonville
2019-11-21 21:26:55,India,Kāndhla
2018-02-19 06:40:27,Brazil,São José do Rio Preto
2021-01-05 13:56:00,United States,Centralia
2020-04-22 03:50:56,Japan,Wakayama
2023-06-30 05:57:56,United States,Campbell
2023-09-18 19:28:43,Brazil,Guaratinguetá
2017-12-31 17:14:27,United States,West Englewood
2017-08-24 17:50:54,India,Sojītra
2021-09-27 20:42:22,India,Chandrakona
2023-09-29 22:54:37,India,Mir Pur Turk
2023-03-19 05:39:13,United States,Beverly Cove
2023-11-17 11:08:21,United States,Bristol
2017-08-21 23:55:31,United States,West Memphis
2020-07-19 11:57:41,Japan,Minakuchichō-matoba
2019-10-30 19:46:47,Mexico,Ocosingo
2016-05-30 20:49:25,United Kingdom,Bellshill
2017-09-06 09:45:51,Brazil,Atibaia
2016-11-20 10:43:31,Brazil,Fernandópolis
2020-07-11 21:15:53,United States,Laurelton
2017-04-05 18:27:03,Japan,Chōfu
2018-10-24 02:28:34,Brazil,Morretes
2025-01-23 06:49:10,Germany,Puchheim
2020-06-12 17:01:54,Canada,Ahuntsic-Cartierville
2024-05-27 03:42:11,Japan,Ōzu
2024-02-18 14:51:25,India,Makronia
2021-03-31 05:34:56,Brazil,Ladário
2023-06-13 22:11:05,Australia,Burnie
2023-03-18 11:03:52,France,Angoulême
2017-06-29 04:26:34,United Kingdom,Swinton
2023-07-06 00:06:35,United States,Juniata Park
2025-09-07 01:14:06,Australia,Coffs Harbour
2018-10-03 12:03:31,Brazil,Itaporã
2025-03-17 07:25:26,United States,Fitchburg
2024-02-08 09:40:30,Germany,Haltern am See
2021-05-16 00:51:27,United States,Calumet City
2017-05-24 02:54:41,India,Shōranūr
2024-02-28 11:01:23,United States,Lake Wales
2021-09-27 09:06:20,India,Timurni
2024-01-31 11:16:49,United States,New Territory
2023-10-16 19:02:39,Mexico,Chicoloapan
2018-11-11 05:13:30,United States,Holyoke
2025-09-27 22:58:11,Brazil,Araucária
2017-07-03 22:25:59,Germany,Diepholz
2016-09-03 11:20:48,Spain,Donostia / San Sebastián
2016-11-17 11:26:38,Germany,Langen
2020-07-26 11:53:19,India,Fatehābād
2022-02-08 04:21:21,United States,Denton
2016-01-12 09:48:48,Japan,Kosai
2024-03-12 01:33:16,Brazil,Barcelos
2021-08-23 08:25:57,Japan,Kanmaki
2019-11-01 01:47:42,Germany,Eisenhüttenstadt
2024-04-17 09:47:51,Mexico,Santo Domingo Tehuantepec
2024-03-15 16:55:11,France,Marmande
2018-12-21 16:48:52,Mexico,Ciudad Hidalgo
2025-01-04 11:41:50,France,Villeneuve-sur-Lot
2019-11-12 19:15:04,United Kingdom,Aldridge
2024-09-23 05:55:15,United Kingdom,Pitsea
2025-03-25 12:23:08,Italy,Nettuno
2023-01-14 14:40:40,United Kingdom,Hindley
2016-03-19 00:29:08,Germany,Dinslaken
2022-01-13 06:10:53,Brazil,Caxias do Sul
2020-01-12 08:36:02,United States,Coral Terrace
2016-11-10 05:06:31,United Kingdom,Royston
2020-02-06 16:51:30,Brazil,Alegrete
2025-08-28 07:32:54,India,Ambāh
2023-12-23 14:54:53,Brazil,Faxinal
2019-04-07 04:34:27,United States,Stow
2022-11-02 06:07:22,India,Akola
2025-03-31 09:03:30,United States,Chandler
2022-02-20 07:22:02,United States,Frederick
2022-10-04 21:19:49,United States,Seaside
2019-05-10 08:31:26,Spain,Galdakao
2023-02-11 05:15:19,Brazil,Tapejara
2021-05-13 13:04:30,Germany,Hohen Neuendorf
2021-05-07 03:30:24,United States,Scaggsville
2022-05-16 03:19:07,India,Idappadi
2017-12-01 03:21:42,United States,Westbury
2017-07-16 14:28:07,Spain,Casco Histórico de Vicálvaro
2016-11-05 15:37:35,Brazil,Caculé
2016-06-05 16:09:56,United States,Rancho Penasquitos
2023-08-01 01:54:01,Germany,Balingen
2020-11-10 01:01:34,Japan,Miyako
2016-08-14 23:43:59,India,Gāndhīdhām
2018-06-19 08:31:07,India,Brāhmana Periya Agrahāram
2023-08-18 02:44:12,Japan,Tomobe
2021-07-04 20:22:33,United States,Old Bridge
2019-06-11 13:43:18,United Kingdom,Hailsham
2024-05-16 18:02:18,United States,White Plains
2024-03-30 06:22:02,France,Les Lilas
2016-04-24 10:05:50,United States,Atwater Village
2019-03-10 18:15:05,Mexico,Parral
2016-01-30 15:06:36,Canada,East Gwillimbury
2023-07-01 09:08:46,United States,West Hempstead
2022-02-11 14:44:26,United States,West Bend
2016-05-10 11:23:50,India,Sāvli
2020-03-22 12:33:10,India,Solan
2021-04-30 11:47:45,United States,Parole
2021-01-30 12:09:34,United States,Yuba City
2019-08-06 05:25:11,Brazil,Boituva
2021-08-07 19:56:59,Brazil,São Miguel do Guaporé
2019-01-02 17:06:50,United States,Shaw
2023-12-03 19:58:23,United States,Plant City
2025-02-18 01:59:10,Germany,Aichach
2016-11-01 01:43:44,Spain,"Sant Pere, Santa Caterina i La Ribera"
2020-07-19 16:59:42,India,Sathupalli
2016-12-15 13:40:47,Australia,Bathurst
2020-10-09 05:29:10,Mexico,Los Reyes de Salgado
2025-07-04 12:12:48,Germany,Marbach am Neckar
2022-09-19 11:07:52,Brazil,São João do Paraíso
2022-08-05 19:34:10,India,Kumbalam
2018-03-02 04:04:35,United States,Matthews
2019-12-31 10:20:08,United States,Wolf Trap
2023-09-22 21:41:35,Spain,Dreta de l'Eixample
1251.17,2055-03-21 09:26:49,Spain,Bellas Vistas
2021-03-26 14:31:30,United States,Goodings Grove
2019-11-26 12:52:09,India,Unjha
2020-11-04 03:29:19,United States,Puyallup
2019-09-27 21:48:42,United States,Evansville
2017-01-05 11:28:46,India,Mīrpeta
2018-09-28 01:13:51,India,Hosadurga
2024-08-18 04:58:21,India,Ettumanoor
2021-07-27 21:13:46,India,Mahiari
2023-05-03 18:02:40,United Kingdom,Hornchurch
2018-01-11 13:20:27,India,Bīdāsar
2025-07-13 09:53:49,United Kingdom,Yeadon
2021-09-30 16:34:13,Japan,Ogawa
2022-04-14 12:07:57,United States,Rockwall
2016-10-19 23:03:52,Germany,Gera
2017-06-05 13:19:19,Mexico,Tecamachalco
2017-04-26 04:29:31,Italy,Osimo
2018-02-27 17:41:53,Canada,Fort Erie
2016-03-05 02:47:17,Germany,Siegen
2021-01-25 16:12:08,India,Khoni
2020-06-12 11:30:06,Italy,Pordenone
2019-09-17 20:20:27,Germany,Gallus
1385.12,2022-09-25 17:31:02,Guam,Hiriyūr
2024-11-01 21:13:56,Japan,Onomichi
2022-10-16 16:01:47,Spain,Malgrat de Mar
2023-12-10 11:46:46,Germany,Coburg
2020-07-27 01:36:23,United States,Tulare
2016-09-30 15:16:02,United States,Port Arthur
2019-07-25 19:49:53,United States,Otsego
2019-08-10 22:34:00,Mexico,Valladolid
2023-09-11 10:10:52,France,Annonay
2021-09-02 08:55:01,Germany,Fulda
2021-08-01 01:13:06,United States,Garden Grove
2017-07-05 03:47:34,Canada,Ile-des-Soeurs
2019-06-06 02:57:00,Brazil,Rio Brilhante
2017-08-16 05:15:11,Italy,Osimo
2024-02-09 19:49:38,India,Shahdol
2020-03-17 21:51:42,India,Rānpur
2019-06-28 08:59:05,Brazil,Três de Maio
2023-11-08 07:07:20,India,Thara
2017-02-25 18:27:57,Australia,Berwick
2019-06-06 06:26:46,Spain,Alcalá de Henares
2017-04-24 02:33:50,India,Kallakurichi
2017-12-26 02:15:03,United States,San Bernardino
2020-05-22 20:43:11,United States,West Lake Sammamish
2017-02-22 18:34:46,France,Menton
2019-03-29 06:15:19,Spain,Salt
2015-12-11 14:42:41,Spain,Tolosa
2021-04-30 13:39:30,India,Rāmnagar
2019-06-13 04:39:11,United States,Times Square
2024-04-02 07:04:51,Mexico,Rosarito
2022-03-15 22:15:03,Italy,Villaricca
2020-10-14 16:17:17,India,Singrauli
2021-08-18 04:22:19,Japan,Sueyoshichō-ninokata
2016-10-30 05:33:50,India,Saktī
2016-03-07 04:56:02,United States,Painesville
2017-02-22 16:14:48,Mexico,Jardines de la Silla
2020-08-18 02:01:48,India,Vittal
2020-08-03 10:34:20,United States,Artesia
2024-03-02 18:21:43,Brazil,Ilha de Itamaracá
2025-07-28 12:33:31,India,Valparai
2016-02-28 02:36:35,United States,Central City
2020-05-25 17:09:39,Spain,Mutxamel
2022-04-02 06:02:06,India,Indri
2024-06-22 07:18:23,India,Maithon
2017-04-04 00:15:06,Brazil,Cordeirópolis
2025-09-16 01:48:52,United States,Wilton
2018-12-27 08:24:57,Italy,Mola di Bari
2025-08-30 22:07:37,United States,Bethlehem
2024-05-31 10:43:08,Japan,Tsurugi-asahimachi
2021-05-09 05:13:54,United States,Mokena
2021-03-21 07:52:24,Australia,Malvern East
2016-11-04 10:38:41,India,Rohtak
2023-04-06 17:13:47,Spain,Puente-Genil
2016-02-20 07:10:58,Brazil,Valparaíso
2020-04-20 02:21:34,India,Ghātampur
2019-11-18 20:40:43,Canada,Edmonds
2024-07-17 01:37:42,Japan,Tanabe
2021-08-26 14:43:07,Canada,Vaughan
2020-12-16 08:31:29,Germany,Frankfurt (Oder)
2020-10-28 00:31:23,Japan,Fuchū
2016-01-25 04:07:17,India,Kuzhithurai
2025-08-31 11:54:37,United States,Midland
2020-02-12 17:24:37,Spain,Elche
2019-12-11 20:38:27,Mexico,Zacapu
2021-06-27 21:39:20,Italy,Senago
2023-01-31 16:29:04,Germany,Ober-Ramstadt
2019-03-11 02:15:38,United States,Maplewood
2020-04-07 22:42:53,India,Chas
2016-12-04 15:28:38,Germany,Alt-Hohenschönhausen
2019-09-01 01:56:43,Spain,San Isidro
2024-08-28 02:50:00,Germany,Groß-Gerau
2023-05-05 07:11:31,India,Khordha
2023-06-28 12:47:40,India,Annāmalainagar
2017-04-26 00:17:50,India,Airoli
2024-05-18 05:25:59,United States,Centerville
2020-03-21 21:26:55,Germany,Tegel
2020-10-20 08:34:44,India,Sarangpore
2021-10-07 05:13:17,India,Nilithi
2024-03-30 02:25:35,Japan,Kyoto
2019-02-19 14:00:32,India,Hungund
2017-11-12 15:32:17,Japan,Kasamatsuchō
2022-12-30 01:02:58,India,Vadakāncheri
2020-06-25 12:34:03,Germany,Sinzig
2020-08-11 07:57:54,Spain,Palos de Moguer
2025-03-04 06:04:54,Spain,Águilas
2017-04-19 05:28:34,United States,Westbury
2017-03-09 07:04:18,Spain,Nueva España
2023-02-21 20:03:50,United Kingdom,St Helens
2020-04-14 17:57:08,Germany,Rietberg
2024-12-03 13:19:30,Australia,Mount Isa
2019-09-05 06:25:59,United Kingdom,Holloway
2021-10-20 14:32:19,Japan,Kamogatachō-kamogata
2015-11-30 12:22:15,France,Saint-Pierre-des-Corps
2023-01-02 04:30:00,Canada,Saint-Laurent
2021-08-12 21:02:03,United States,South Portland
2025-08-09 09:35:59,India,Kolar
2017-02-15 16:13:23,Germany,Bad Oldesloe
2019-05-21 02:34:31,Japan,Ikeno
2017-10-15 13:53:25,India,Puthuppally
2023-12-10 15:36:10,France,Olivet
2017-03-04 23:46:52,Brazil,Afogados da Ingazeira
2024-05-13 11:58:56,Brazil,Indaiatuba
2019-05-25 18:02:59,Brazil,Jundiaí
2023-10-03 19:25:29,Brazil,Paramirim
2019-06-14 18:01:41,United States,Carbondale
2022-10-27 17:22:34,United States,Kew Gardens Hills
2022-09-08 08:59:37,India,Anand
2016-02-26 17:47:57,India,Devarkonda
2021-07-04 05:24:28,Brazil,Araci
2022-08-07 23:45:27,United Kingdom,Penrith
2018-02-25 07:29:12,United States,Beverly Cove
2022-05-08 20:18:47,Brazil,Belford Roxo
2020-11-09 16:52:34,United Kingdom,Caerphilly
2022-04-26 13:48:38,Brazil,Palhoça
2021-11-17 08:00:43,United Kingdom,Keighley
2021-09-11 11:58:07,Mexico,Colonia Lindavista
2022-08-05 20:03:07,Japan,Kishaba
2016-11-01 04:47:19,Italy,Scandiano
2025-06-02 06:54:11,India,Fīrozābād
2020-08-13 05:48:31,United States,Carrollwood Village
2025-04-20 11:31:57,United States,South Bradenton
2017-01-21 20:05:51,India,Ashoknagar Kalyangarh
2020-10-21 20:32:46,United States,State College
2021-12-09 16:42:23,United States,Granite City
2022-11-18 10:29:56,United States,Machesney Park
2023-06-12 18:25:17,Brazil,São Pedro do Sul
2021-11-15 06:31:33,India,Guru Har Sahāi
2023-11-21 11:50:53,India,Dharapuram
2015-11-06 13:44:37,Japan,Matsubara
2018-05-21 12:32:41,Spain,Calafell
2017-04-04 12:15:59,United Kingdom,Great Wyrley
2016-10-12 01:38:27,India,Remuna
2021-05-26 03:32:21,Brazil,Gameleira
2023-10-28 10:46:31,United Kingdom,Flint
2025-10-04 18:28:17,United Kingdom,Norbury
2024-02-23 21:56:50,United States,Taylorsville
2025-01-25 10:32:04,Australia,Lidcombe
2020-06-24 21:52:28,Germany,Nidderau
2022-07-28 18:03:07,Brazil,Barra do Bugres
65.0,2019-02-25 19:22:41,Jordan,Parkwood Manor
2025-03-13 12:41:59,United States,Brownsville
2017-03-09 23:33:04,India,Powai
2025-07-15 03:32:55,United States,Milford
2021-12-29 01:29:04,Canada,Edmundston
2024-03-11 08:46:29,Spain,Barbastro
2024-09-03 05:45:52,Brazil,Anápolis
2025-01-10 13:34:12,United States,Novato
2019-04-19 23:25:20,Japan,Ebisu
2020-02-15 18:09:50,United States,South Ogden
2022-12-22 17:41:09,Japan,Fukumitsu
2016-12-20 04:42:28,Canada,Cranbrook
2017-06-02 01:13:33,United States,Olney
2019-06-26 06:21:57,India,Santrampur
2016-12-17 05:29:38,India,Tadpatri
2017-01-05 15:52:16,India,Ahīwāra
2025-03-08 08:36:21,United States,Bakersfield
2019-11-15 17:22:04,India,Brāhmana Periya Agrahāram
2025-02-05 19:09:03,India,Rabkavi
2022-08-08 08:30:27,India,Jaora
2023-11-19 16:48:45,India,Bhitarwār
2022-12-18 23:33:38,United States,Farmington
2017-11-16 14:08:06,United States,Lewiston
2020-09-16 15:07:03,France,Tassin-la-Demi-Lune
2021-02-02 18:26:35,France,Livry-Gargan
2018-10-06 18:40:45,Italy,Sesto Fiorentino
